circuit_id,circuit_type,num_qubits,bug_type,system_name,pass_at_1,pass_at_3,iterations_used,physics_validity,gate_count_reduction,depth_reduction,final_status
circuit_0466,qaoa_maxcut,8,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0466,qaoa_maxcut,8,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0467,qaoa_maxcut,6,structural,physics_constrained_agent,0,1,3,1,-32,-34,PASS
circuit_0467,qaoa_maxcut,6,structural,QBugLM_unconstrained,0,0,1,1,-32,-35,FAIL
circuit_0467,qaoa_maxcut,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0468,qaoa_maxcut,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-16,-12,PASS
circuit_0468,qaoa_maxcut,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-16,-12,PASS
circuit_0468,qaoa_maxcut,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0469,qaoa_maxcut,6,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0469,qaoa_maxcut,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0469,qaoa_maxcut,6,semantic_deviation,PyZX_heuristic,0,0,1,0,-32,-28,FAIL
circuit_0470,qaoa_maxcut,8,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0470,qaoa_maxcut,8,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0470,qaoa_maxcut,8,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0471,qaoa_maxcut,6,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0471,qaoa_maxcut,6,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0471,qaoa_maxcut,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0472,qaoa_maxcut,7,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0472,qaoa_maxcut,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0472,qaoa_maxcut,7,structural,PyZX_heuristic,0,0,1,0,-34,-32,FAIL
circuit_0473,qaoa_maxcut,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,1,PASS
circuit_0473,qaoa_maxcut,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,1,PASS
circuit_0473,qaoa_maxcut,6,gate_redundancy,PyZX_heuristic,0,0,1,0,-50,-43,FAIL
circuit_0474,qaoa_maxcut,7,semantic_deviation,physics_constrained_agent,0,1,3,1,-20,-22,PASS
circuit_0474,qaoa_maxcut,7,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-20,-22,FAIL
circuit_0474,qaoa_maxcut,7,semantic_deviation,PyZX_heuristic,0,0,1,0,-42,-36,FAIL
circuit_0475,qaoa_maxcut,6,physics_violation,physics_constrained_agent,1,1,1,1,-31,-33,PASS
circuit_0475,qaoa_maxcut,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-31,-33,FAIL
circuit_0475,qaoa_maxcut,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0476,qaoa_maxcut,8,syntax,physics_constrained_agent,0,0,3,0,2,2,FAIL
circuit_0476,qaoa_maxcut,8,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0476,qaoa_maxcut,8,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0477,qaoa_maxcut,5,structural,physics_constrained_agent,0,1,3,1,-12,-12,PASS
circuit_0477,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,-12,-13,FAIL
circuit_0477,qaoa_maxcut,5,structural,PyZX_heuristic,0,0,1,0,-20,-17,FAIL
circuit_0478,qaoa_maxcut,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-12,PASS
circuit_0478,qaoa_maxcut,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-12,PASS
circuit_0478,qaoa_maxcut,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0479,qaoa_maxcut,7,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0479,qaoa_maxcut,7,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0479,qaoa_maxcut,7,semantic_deviation,PyZX_heuristic,0,0,1,0,-78,-57,FAIL
circuit_0480,qaoa_maxcut,7,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0480,qaoa_maxcut,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0480,qaoa_maxcut,7,physics_violation,PyZX_heuristic,0,0,1,0,-78,-56,FAIL
circuit_0481,qaoa_maxcut,5,syntax,physics_constrained_agent,0,1,2,1,-22,-25,PASS
circuit_0481,qaoa_maxcut,5,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0481,qaoa_maxcut,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0482,qaoa_maxcut,8,structural,physics_constrained_agent,1,1,1,1,-1,0,PASS
circuit_0482,qaoa_maxcut,8,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0482,qaoa_maxcut,8,structural,PyZX_heuristic,0,0,1,0,-60,-50,FAIL
circuit_0483,qaoa_maxcut,8,gate_redundancy,physics_constrained_agent,1,1,1,1,-24,-24,PASS
circuit_0483,qaoa_maxcut,8,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-24,-24,PASS
circuit_0483,qaoa_maxcut,8,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0484,qaoa_maxcut,6,semantic_deviation,physics_constrained_agent,0,1,3,1,-16,-17,PASS
circuit_0484,qaoa_maxcut,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-16,-17,FAIL
circuit_0484,qaoa_maxcut,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0485,qaoa_maxcut,7,physics_violation,physics_constrained_agent,1,1,1,1,-39,-41,PASS
circuit_0485,qaoa_maxcut,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-39,-41,FAIL
circuit_0485,qaoa_maxcut,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0486,qaoa_maxcut,8,syntax,physics_constrained_agent,0,0,3,0,2,2,FAIL
circuit_0486,qaoa_maxcut,8,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0486,qaoa_maxcut,8,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0487,qaoa_maxcut,4,structural,physics_constrained_agent,0,0,3,0,0,0,FAIL
circuit_0487,qaoa_maxcut,4,structural,QBugLM_unconstrained,0,0,1,1,-8,-6,FAIL
circuit_0487,qaoa_maxcut,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0488,qaoa_maxcut,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-16,-17,PASS
circuit_0488,qaoa_maxcut,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-16,-17,PASS
circuit_0488,qaoa_maxcut,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0489,qaoa_maxcut,6,semantic_deviation,physics_constrained_agent,0,1,3,1,-16,-17,PASS
circuit_0489,qaoa_maxcut,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-16,-17,FAIL
circuit_0489,qaoa_maxcut,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0490,qaoa_maxcut,5,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0490,qaoa_maxcut,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0490,qaoa_maxcut,5,physics_violation,PyZX_heuristic,0,0,1,0,-22,-19,FAIL
circuit_0491,qaoa_maxcut,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0491,qaoa_maxcut,7,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0491,qaoa_maxcut,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0492,qaoa_maxcut,8,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0492,qaoa_maxcut,8,structural,QBugLM_unconstrained,1,1,1,1,0,0,PASS
circuit_0492,qaoa_maxcut,8,structural,PyZX_heuristic,0,0,1,0,-31,-17,FAIL
circuit_0493,qaoa_maxcut,8,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0493,qaoa_maxcut,8,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0493,qaoa_maxcut,8,gate_redundancy,PyZX_heuristic,0,0,1,0,-70,-50,FAIL
circuit_0494,qaoa_maxcut,6,semantic_deviation,physics_constrained_agent,0,1,3,1,-16,-17,PASS
circuit_0494,qaoa_maxcut,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-16,-17,FAIL
circuit_0494,qaoa_maxcut,6,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0495,qaoa_maxcut,7,physics_violation,physics_constrained_agent,1,1,1,1,-19,-22,PASS
circuit_0495,qaoa_maxcut,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-19,-22,FAIL
circuit_0495,qaoa_maxcut,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0496,qaoa_maxcut,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0496,qaoa_maxcut,7,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0496,qaoa_maxcut,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0497,qaoa_maxcut,7,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0497,qaoa_maxcut,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0497,qaoa_maxcut,7,structural,PyZX_heuristic,0,0,1,0,-27,-26,FAIL
circuit_0498,qaoa_maxcut,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-24,-27,PASS
circuit_0498,qaoa_maxcut,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-24,-27,PASS
circuit_0498,qaoa_maxcut,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0499,qaoa_maxcut,8,semantic_deviation,physics_constrained_agent,0,1,2,1,0,0,PASS
circuit_0499,qaoa_maxcut,8,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0499,qaoa_maxcut,8,semantic_deviation,PyZX_heuristic,0,0,1,0,-72,-50,FAIL
circuit_0500,qaoa_maxcut,7,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0500,qaoa_maxcut,7,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0500,qaoa_maxcut,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0501,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0501,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0501,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0502,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0502,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0502,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-21,-17,FAIL
circuit_0503,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0503,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0503,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-17,FAIL
circuit_0504,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0504,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0504,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0505,vqe_h2,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0505,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0505,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0506,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0506,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0506,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0507,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0507,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0507,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-21,-18,FAIL
circuit_0508,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,1,PASS
circuit_0508,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,1,PASS
circuit_0508,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0509,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0509,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,1,1,1,1,0,0,PASS
circuit_0509,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0510,vqe_h2,4,physics_violation,physics_constrained_agent,1,1,1,1,-2,-1,PASS
circuit_0510,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0510,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0511,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0511,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0511,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0512,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,1,PASS
circuit_0512,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0512,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-21,-16,FAIL
circuit_0513,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0513,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0513,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-17,FAIL
circuit_0514,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0514,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0514,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0515,vqe_h2,4,physics_violation,physics_constrained_agent,1,1,1,1,-2,-1,PASS
circuit_0515,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0515,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0516,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0516,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0516,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0517,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,-1,0,PASS
circuit_0517,vqe_h2,4,structural,QBugLM_unconstrained,1,1,1,1,0,0,PASS
circuit_0517,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-20,-16,FAIL
circuit_0518,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,3,PASS
circuit_0518,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,3,PASS
circuit_0518,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-16,FAIL
circuit_0519,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0519,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0519,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0520,vqe_h2,4,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0520,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0520,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0521,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0521,vqe_h2,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0521,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0522,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0522,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0522,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-25,-14,FAIL
circuit_0523,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,1,PASS
circuit_0523,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,1,PASS
circuit_0523,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0524,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0524,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0524,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-20,-12,FAIL
circuit_0525,vqe_h2,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0525,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0525,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0526,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0526,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0526,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0527,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0527,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0527,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0528,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0528,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0528,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-17,FAIL
circuit_0529,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0529,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0529,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0530,vqe_h2,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0530,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0530,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0531,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0531,vqe_h2,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0531,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0532,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0532,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0532,vqe_h2,4,structural,PyZX_heuristic,0,0,1,1,-19,-14,FAIL
circuit_0533,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0533,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0533,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-19,FAIL
circuit_0534,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0534,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0534,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0535,vqe_h2,4,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0535,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0535,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0536,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0536,vqe_h2,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0536,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0537,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0537,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0537,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-22,-16,FAIL
circuit_0538,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,1,PASS
circuit_0538,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,1,PASS
circuit_0538,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0539,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0539,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0539,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0540,vqe_h2,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0540,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0540,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0541,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0541,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0541,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0542,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0542,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0542,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-21,-17,FAIL
circuit_0543,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0543,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0543,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-17,FAIL
circuit_0544,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0544,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0544,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0545,vqe_h2,4,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0545,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0545,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0546,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0546,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0546,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0547,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,-1,0,PASS
circuit_0547,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0547,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0548,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0548,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0548,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-19,FAIL
circuit_0549,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0549,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0549,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-26,-17,FAIL
circuit_0550,vqe_h2,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0550,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0550,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0551,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0551,vqe_h2,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0551,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0552,vqe_h2,4,structural,physics_constrained_agent,1,1,1,1,-1,-1,PASS
circuit_0552,vqe_h2,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0552,vqe_h2,4,structural,PyZX_heuristic,0,0,1,0,-20,-17,FAIL
circuit_0553,vqe_h2,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,1,PASS
circuit_0553,vqe_h2,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,1,PASS
circuit_0553,vqe_h2,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0554,vqe_h2,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0554,vqe_h2,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0554,vqe_h2,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-19,FAIL
circuit_0555,vqe_h2,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0555,vqe_h2,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0555,vqe_h2,4,physics_violation,PyZX_heuristic,0,0,1,0,-22,-18,FAIL
circuit_0556,vqe_h2,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0556,vqe_h2,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0556,vqe_h2,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0557,vqe_h2,4,structural,physics_constrained_agent,0,1,2,1,0,1,PASS
